Sentence #,Word,Tag
,Trade,I-I.GENE
,Commission,I-I.GENE
,",",O
,says,O
,the,O
,ABAC,B-B.GENE
,report,O
,will,O
,also,O
,discuss,O
,ways,O
,to,O
,enhance,O
,regional,O
,cooperation,O
,.,O
Sentence: 76,"""",O
,I,O
,reckon,O
,they,O
,'ll,O
,talk,O
,a,O
,little,O
,bit,O
,about,O
,customs,O
,and,O
,quarantine,O
,",",O
,a,O
,little,O
,bit,O
,about,O
,having,O
,consistent,O
,security,O
,arrangements,O
,around,O
,the,O
,region,O
,",",O
,"""",O
,Harcourt,B-B.GENE
,said,O
,.,O
Sentence: 77,"""",O
,And,O
,I,O
,think,O
,they,O
,'ll,O
,want,O
,a,O
,one-stop,O
,shop,O
,in,O
,terms,O
,of,O
,combining,O
,security,O
,",",O
,immigration,O
,",",O
,customs,O
,",",O
,and,O
,quarantine,O
,together,O
,…,O
,just,O
,to,O
,make,O
,sure,O
,it,O
,'s,O
,more,O
,streamlined,O
,and,O
,provides,O
,more,O
,certainty,O
,.,O
,"""",O
Sentence: 78,ABAC,B-B.GENE
,is,O
,the,O
,only,O
,non-governmental,O
,body,O
,that,O
,has,O
,an,O
,official,O
,role,O
,and,O
,formal,O
,dialogue,O
,with,O
,the,O
,leaders,O
,of,O
,the,O
,APEC,B-B.GENE
,economies,O
,.,O
Sentence: 79,It,O
,will,O
,present,O
,its,O
,annual,O
,report,O
,at,O
,the,O
,APEC,B-B.GENE
,leaders,O
,meeting,O
,on,O
,Saturday,B-B.GENE
,.,O
Sentence: 80,Sudan,B-B.GENE
,'s,O
,government,O
,says,O
,it,O
,will,O
,order,O
,troops,O
,to,O
,end,O
,attacks,O
,immediately,O
,in,O
,Darfur,B-B.GENE
,",",O
,and,O
,is,O
,asking,O
,rebels,O
,to,O
,do,O
,the,O
,same,O
,.,O
Sentence: 81,Foreign,B-B.GENE
,Minister,I-I.GENE
,Mustafa,I-I.GENE
,Osman,I-I.GENE
,Ismail,I-I.GENE
,says,O
,Sudanese,B-B.GENE
,troops,O
,will,O
,also,O
,withdraw,O
,to,O
,positions,O
,held,O
,before,O
,an,O
,April,B-B.GENE
,cease-fire,O
,",",O
,if,O
,rebels,O
,in,O
,the,O
,western,O
,region,O
,agree,O
,to,O
,stop,O
,attacks,O
,.,O
Sentence: 82,Mr.,B-B.GENE
,Ismail,I-I.GENE
,announced,O
,the,O
,decision,O
,after,O
,meeting,O
,with,O
,officials,O
,from,O
,the,O
,United,B-B.GENE
,Nations,I-I.GENE
,and,O
,African,B-B.GENE
,Union,I-I.GENE
,in,O
,Khartoum,B-B.GENE
,Sunday,B-B.GENE
,.,O
Sentence: 83,In,O
,recent,O
,weeks,O
,",",O
,AU,B-B.GENE
,officials,O
,say,O
,Sudanese,B-B.GENE
,troops,O
,and,O
,rebels,O
,have,O
,repeatedly,O
,violated,O
,the,O
,April,B-B.GENE
,truce,O
,.,O
Sentence: 84,Saturday,B-B.GENE
,",",O
,the,O
,head,O
,of,O
,AU,B-B.GENE
,forces,O
,in,O
,Darfur,B-B.GENE
,accused,O
,Sudanese,B-B.GENE
,government,O
,helicopters,O
,of,O
,bombing,O
,rebel,O
,sites,O
,in,O
,the,O
,South,B-B.GENE
,Darfur,I-I.GENE
,village,O
,of,O
,Labado,B-B.GENE
,.,O
Sentence: 85,Khartoum,B-B.GENE
,says,O
,troops,O
,were,O
,defending,O
,their,O
,positions,O
,from,O
,rebel,O
,attacks,O
,.,O
Sentence: 86,Aid,O
,workers,O
,say,O
,some,O
,relief,O
,efforts,O
,have,O
,been,O
,suspended,O
,in,O
,South,B-B.GENE
,Darfur,I-I.GENE
,due,O
,to,O
,recent,O
,attacks,O
,.,O
Sentence: 87,Indonesian,B-B.GENE
,police,O
,have,O
,arrested,O
,three,O
,men,O
,in,O
,connection,O
,with,O
,the,O
,October,B-B.GENE
,1,I-I.GENE
,Bali,B-B.GENE
,bombings,O
,that,O
,left,O
,23,O
,people,O
,dead,O
,.,O
Sentence: 88,Indonesian,B-B.GENE
,police,O
,said,O
,Wednesday,B-B.GENE
,the,O
,men,O
,were,O
,flown,O
,to,O
,Bali,B-B.GENE
,from,O
,neighboring,O
,Java,B-B.GENE
,island,O
,for,O
,questioning,O
,at,O
,Bali,B-B.GENE
,police,O
,headquarters,O
,.,O
Sentence: 89,Australian,B-B.GENE
,and,O
,French,B-B.GENE
,news,O
,agencies,O
,say,O
,at,O
,least,O
,one,O
,of,O
,the,O
,men,O
,arrested,O
,(,O
,Cholily,B-B.GENE
,),O
,was,O
,captured,O
,during,O
,a,O
,series,O
,of,O
,counter-terrorism,O
,raids,O
,last,O
,week,O
,in,O
,Indonesia,B-B.GENE
,.,O
Sentence: 90,The,O
,raids,O
,ended,O
,with,O
,the,O
,death,O
,of,O
,alleged,O
,extremist,O
,bombmaker,O
,Azahari,B-B.GENE
,bin,I-I.GENE
,Husin,I-I.GENE
,.,O
Sentence: 91,Indonesian,B-B.GENE
,authorities,O
,blame,O
,Azahari,B-B.GENE
,bin,I-I.GENE
,Husin,I-I.GENE
,for,O
,orchestrating,O
,last,O
,month,O
,'s,O
,attacks,O
,in,O
,Bali,B-B.GENE
,as,O
,well,O
,as,O
,the,O
,2002,B-B.GENE
,Bali,B-B.GENE
,bombings,O
,that,O
,killed,O
,more,O
,than,O
,200,O
,people,O
,.,O
Sentence: 92,Gunmen,O
,have,O
,shot,O
,and,O
,killed,O
,a,O
,Roman,B-B.GENE
,Catholic,I-I.GENE
,nun,O
,and,O
,her,O
,bodyguard,O
,at,O
,the,O
,hospital,O
,where,O
,she,O
,worked,O
,in,O
,Islamist-controlled,O
,Mogadishu,B-B.GENE
,",",O
,Somalia,B-B.GENE
,.,O
Sentence: 93,Some,O
,witnesses,O
,to,O
,the,O
,Sunday,B-B.GENE
,shooting,O
,said,O
,they,O
,feared,O
,the,O
,attack,O
,was,O
,linked,O
,to,O
,Muslim,O
,anger,O
,toward,O
,Pope,B-B.GENE
,Benedict,I-I.GENE
,.,O
Sentence: 94,Two,O
,men,O
,with,O
,pistols,O
,attacked,O
,the,O
,nun,O
,",",O
,Sister,B-B.GENE
,Leonella,I-I.GENE
,Sgorbati,I-I.GENE
,",",O
,after,O
,she,O
,finished,O
,teaching,O
,a,O
,medical,O
,school,O
,class,O
,at,O
,the,O
,hospital,O
,in,O
,southern,O
,Mogadishu,B-B.GENE
,.,O
Sentence: 95,Officials,O
,say,O
,one,O
,suspect,O
,was,O
,arrested,O
,.,O
Sentence: 96,In,O
,Rome,B-B.GENE
,",",O
,a,O
,Vatican,B-B.GENE
,spokesman,O
,deplored,O
,the,O
,attack,O
,and,O
,said,O
,he,O
,hoped,O
,it,O
,was,O
,an,O
,isolated,O
,event,O
,",",O
,and,O
,not,O
,irrationality,O
,arising,O
,from,O
,comments,O
,made,O
,by,O
,the,O
,Pope,O
,which,O
,angered,O
,some,O
,Muslims,O
,.,O
Sentence: 97,Authorities,O
,in,O
,Mogadishu,B-B.GENE
,have,O
,not,O
,determined,O
,a,O
,motive,O
,for,O
,the,O
,shooting,O
,.,O
Sentence: 98,The,O
,pope,O
,has,O
,said,O
,he,O
,meant,O
,no,O
,offense,O
,to,O
,Muslims,O
,when,O
,he,O
,quoted,O
,a,O
,14,O
,century,O
,Byzantine,B-B.GENE
,emperor,O
,as,O
,saying,O
,some,O
,teachings,O
,of,O
,the,O
,Prophet,B-B.GENE
,Muhammed,I-I.GENE
,brought,O
,evil,O
,to,O
,the,O
,world,O
,.,O
Sentence: 99,Pakistani,B-B.GENE
,forces,O
,have,O
,targeted,O
,militants,O
,in,O
,the,O
,northwest,O
,for,O
,a,O
,third,O
,day,O
,",",O
,launching,O
,airstrikes,O
,that,O
,they,O
,say,O
,killed,O
,at,O
,least,O
,nine,O
,suspected,O
,insurgents,O
,.,O
Sentence: 100,Helicopter,O
,gunships,O
,Saturday,B-B.GENE
,pounded,O
,militant,O
,hideouts,O
,in,O
,the,O
,Orakzai,B-B.GENE
,tribal,O
,region,O
,",",O
,where,O
,many,O
,Taliban,B-B.GENE
,militants,O
,are,O
,believed,O
,to,O
,have,O
,fled,O
,to,O
,avoid,O
,an,O
,earlier,O
,military,O
,offensive,O
,in,O
,nearby,O
,South,B-B.GENE
,Waziristan,I-I.GENE
,.,O
Sentence: 101,The,O
,Pakistani,B-B.GENE
,military,O
,launched,O
,its,O
,offensive,O
,in,O
,Orakzai,B-B.GENE
,to,O
,hunt,O
,Taliban,B-B.GENE
,insurgents,O
,.,O
Sentence: 102,So,O
,far,O
,",",O
,nearly,O
,100,O
,militants,O
,have,O
,been,O
,reported,O
,killed,O
,in,O
,the,O
,region,O
,since,O
,Thursday,B-B.GENE
,.,O
Sentence: 103,On,O
,Friday,B-B.GENE
,",",O
,five,O
,soldiers,O
,were,O
,killed,O
,when,O
,dozens,O
,of,O
,militants,O
,stormed,O
,a,O
,military,O
,checkpoint,O
,in,O
,Orakzai,B-B.GENE
,.,O
Sentence: 104,At,O
,least,O
,32,O
,suspected,O
,militants,O
,were,O
,killed,O
,when,O
,troops,O
,launched,O
,a,O
,counter-attack,O
,.,O
Sentence: 105,Elsewhere,O
,in,O
,the,O
,northwest,O
,",",O
,authorities,O
,on,O
,Saturday,B-B.GENE
,found,O
,the,O
,bodies,O
,of,O
,six,O
,people,O
,who,O
,had,O
,been,O
,shot,O
,dead,O
,in,O
,the,O
,Kurram,B-B.GENE
,region,O
,along,O
,the,O
,Afghan,B-B.GENE
,border,O
,.,O
Sentence: 106,The,O
,six,O
,were,O
,kidnapped,O
,a,O
,few,O
,days,O
,ago,O
,.,O
Sentence: 107,The,O
,U.S.,B-B.GENE
,military,O
,in,O
,Afghanistan,B-B.GENE
,says,O
,coalition,O
,forces,O
,killed,O
,14,O
,Taleban,B-B.GENE
,militants,O
,in,O
,separate,O
,clashes,O
,this,O
,week,O
,.,O
Sentence: 108,The,O
,military,O
,said,O
,Saturday,B-B.GENE
,13,O
,guerrillas,O
,were,O
,killed,O
,in,O
,two,O
,encounters,O
,in,O
,the,O
,central,O
,province,O
,of,O
,Uruzgan,B-B.GENE
,.,O
Sentence: 109,One,O
,Afghan,B-B.GENE
,soldier,O
,was,O
,killed,O
,and,O
,four,O
,others,O
,",",O
,including,O
,a,O
,U.S.,B-B.GENE
,soldier,O
,",",O
,were,O
,injured,O
,in,O
,the,O
,fighting,O
,.,O
Sentence: 110,Another,O
,militant,O
,was,O
,killed,O
,by,O
,U.S.,B-B.GENE
,troops,O
,in,O
,eastern,O
,Paktika,B-B.GENE
,province,O
,.,O
Sentence: 111,Separately,O
,",",O
,officials,O
,say,O
,four,O
,British,B-B.GENE
,soldiers,O
,from,O
,the,O
,NATO-led,O
,peacekeeping,O
,mission,O
,were,O
,wounded,O
,early,O
,Saturday,B-B.GENE
,in,O
,an,O
,attack,O
,in,O
,the,O
,northern,O
,city,O
,of,O
,Mazar-e-Sharif,B-B.GENE
,.,O
Sentence: 112,It,O
,was,O
,not,O
,immediately,O
,clear,O
,what,O
,motivated,O
,the,O
,attack,O
,.,O
Sentence: 113,Taleban,B-B.GENE
,rebels,O
,are,O
,not,O
,known,O
,to,O
,operate,O
,in,O
,northern,O
,Afghanistan,B-B.GENE
,and,O
,the,O
,area,O
,has,O
,been,O
,spared,O
,much,O
,of,O
,the,O
,bloodshed,O
,that,O
,has,O
,plagued,O
,southern,O
,and,O
,eastern,O
,regions,O
,.,O
Sentence: 114,Russian,B-B.GENE
,officials,O
,say,O
,at,O
,least,O
,five,O
,more,O
,people,O
,have,O
,died,O
,from,O
,a,O
,wave,O
,of,O
,extremely,O
,cold,O
,weather,O
,gripping,O
,the,O
,nation,O
,",",O
,bringing,O
,the,O
,death,O
,toll,O
,to,O
,43,O
,in,O
,the,O
,past,O
,week,O
,.,O
Sentence: 115,Emergency,O
,medical,O
,officials,O
,say,O
,the,O
,five,O
,victims,O
,died,O
,in,O
,Moscow,B-B.GENE
,from,O
,exposure,O
,",",O
,and,O
,another,O
,19,O
,people,O
,are,O
,hospitalized,O
,with,O
,hypothermia,O
,.,O
Sentence: 116,Russia,B-B.GENE
,'s,O
,Itar-Tass,B-B.GENE
,news,O
,agency,O
,quotes,O
,a,O
,medical,O
,official,O
,as,O
,saying,O
,some,O
,of,O
,the,O
,victims,O
,were,O
,intoxicated,O
,or,O
,homeless,O
,.,O
Sentence: 117,The,O
,unusually,O
,cold,O
,weather,O
,is,O
,affecting,O
,Russia,B-B.GENE
,",",O
,the,O
,Baltic,B-B.GENE
,states,I-I.GENE
,of,O
,Lithuania,B-B.GENE
,",",O
,Latvia,B-B.GENE
,and,O
,Estonia,B-B.GENE
,",",O
,and,O
,is,O
,moving,O
,into,O
,the,O
,Nordic,O
,countries,O
,.,O
Sentence: 118,The,O
,death,O
,toll,O
,is,O
,expected,O
,to,O
,rise,O
,as,O
,temperatures,O
,continue,O
,to,O
,hover,O
,around,O
,minus,O
,30,O
,degrees,O
,Celsius,O
,or,O
,lower,O
,overnight,O
,.,O
Sentence: 119,Emergency,O
,power,O
,rationing,O
,has,O
,been,O
,put,O
,into,O
,effect,O
,around,O
,Moscow,B-B.GENE
,.,O
Sentence: 120,Health,O
,officials,O
,in,O
,Vietnam,B-B.GENE
,say,O
,a,O
,deadly,O
,strain,O
,of,O
,the,O
,bird,O
,flu,O
,virus,O
,has,O
,killed,O
,a,O
,second,O
,Vietnamese,B-B.GENE
,man,O
,this,O
,week,O
,",",O
,raising,O
,the,O
,country,O
,'s,O
,death,O
,toll,O
,from,O
,the,O
,virus,O
,to,O
,50,O
,.,O
Sentence: 121,Officials,O
,say,O
,the,O
,27-year,O
,old,O
,man,O
,from,O
,Vietnam,B-B.GENE
,'s,O
,northern,O
,Ninh,B-B.GENE
,Binh,I-I.GENE
,province,O
,died,O
,late,O
,Thursday,B-B.GENE
,and,O
,tested,O
,positive,O
,for,O
,the,O
,H5N1,B-B.GENE
,strain,O
,of,O
,bird,O
,flu,O
,.,O
Sentence: 122,Officials,O
,say,O
,the,O
,man,O
,fell,O
,ill,O
,after,O
,slaughtering,O
,two,O
,chickens,O
,at,O
,his,O
,home,O
,.,O
Sentence: 123,He,O
,is,O
,the,O
,third,O
,person,O
,to,O
,die,O
,from,O
,avian,O
,influenza,O
,in,O
,Vietnam,B-B.GENE
,this,O
,year,O
,.,O
Sentence: 124,Not,O
,counting,O
,the,O
,latest,O
,death,O
,",",O
,the,O
,World,B-B.GENE
,Health,I-I.GENE
,Organization,I-I.GENE
,says,O
,227,O
,people,O
,around,O
,the,O
,world,O
,have,O
,died,O
,from,O
,bird,O
,flu,O
,since,O
,2003,B-B.GENE
,.,O
Sentence: 125,Most,O
,of,O
,the,O
,world,O
,'s,O
,cases,O
,",",O
,103,O
,",",O
,have,O
,occurred,O
,in,O
,Indonesia,B-B.GENE
,.,O
Sentence: 126,Witnesses,O
,in,O
,Somalia,B-B.GENE
,say,O
,insurgents,O
,have,O
,burned,O
,and,O
,dragged,O
,the,O
,bodies,O
,of,O
,at,O
,least,O
,two,O
,soldiers,O
,through,O
,the,O
,streets,O
,of,O
,Mogadishu,B-B.GENE
,",",O
,after,O
,a,O
,clash,O
,between,O
,militants,O
,and,O
,Ethiopian,B-B.GENE
,forces,O
,killed,O
,seven,O
,people,O
,.,O
Sentence: 127,The,O
,violence,O
,erupted,O
,Wednesday,B-B.GENE
,after,O
,insurgents,O
,attacked,O
,Ethiopian,B-B.GENE
,tanks,O
,rolling,O
,through,O
,an,O
,insurgent,O
,stronghold,O
,near,O
,the,O
,headquarters,O
,of,O
,the,O
,former,O
,Defense,B-B.GENE
,Ministry,I-I.GENE
,in,O
,southern,O
,Mogadishu,B-B.GENE
,.,O
Sentence: 128,Witnesses,O
,say,O
,the,O
,Ethiopian,B-B.GENE
,troops,O
,returned,O
,heavy,O
,fire,O
,and,O
,that,O
,several,O
,people,O
,were,O
,wounded,O
,in,O
,the,O
,fighting,O
,.,O
Sentence: 129,Ethiopia,B-B.GENE
,deployed,O
,soldiers,O
,to,O
,Somalia,B-B.GENE
,last,O
,December,B-B.GENE
,to,O
,help,O
,the,O
,interim,O
,government,O
,push,O
,an,O
,Islamist,O
,movement,O
,from,O
,power,O
,.,O
Sentence: 130,Somalia,B-B.GENE
,'s,O
,internationally-recognized,O
,government,O
,has,O
,since,O
,been,O
,struggling,O
,to,O
,contain,O
,regular,O
,outbursts,O
,of,O
,violence,O
,by,O
,fighters,O
,loyal,O
,to,O
,the,O
,fallen,O
,Islamist,B-B.GENE
,movement,O
,.,O
Sentence: 131,The,O
,African,B-B.GENE
,Union,I-I.GENE
,has,O
,deployed,O
,troops,O
,to,O
,Somalia,B-B.GENE
,to,O
,replace,O
,the,O
,Ethiopian,B-B.GENE
,forces,O
,",",O
,which,O
,Addis,B-B.GENE
,Ababa,I-I.GENE
,plans,O
,to,O
,withdraw,O
,.,O
Sentence: 132,Top,O
,Palestinian,B-B.GENE
,negotiator,O
,Ahmed,B-B.GENE
,Qureia,I-I.GENE
,says,O
,Israeli,B-B.GENE
,and,O
,Palestinian,B-B.GENE
,mediators,O
,have,O
,agreed,O
,to,O
,prepare,O
,a,O
,document,O
,outlining,O
,their,O
,progress,O
,toward,O
,a,O
,peace,O
,accord,O
,.,O
Sentence: 133,In,O
,remarks,O
,to,O
,reporters,O
,",",O
,Qureia,B-B.GENE
,said,O
,the,O
,two,O
,sides,O
,agreed,O
,during,O
,recent,O
,meetings,O
,to,O
,begin,O
,writing,O
,out,O
,their,O
,positions,O
,on,O
,all,O
,issues,O
,discussed,O
,during,O
,peace,O
,negotiations,O
,.,O
Sentence: 134,He,O
,did,O
,not,O
,elaborate,O
,on,O
,why,O
,negotiators,O
,had,O
,come,O
,to,O
,the,O
,decision,O
,.,O
Sentence: 135,Israeli,B-B.GENE
,Prime,B-B.GENE
,Minister,I-I.GENE
,Ehud,I-I.GENE
,Olmert,I-I.GENE
,and,O
,Palestinian,B-B.GENE
,President,B-B.GENE
,Mahmoud,I-I.GENE
,Abbas,I-I.GENE
,resumed,O
,U.S.-brokered,O
,peace,O
,talks,O
,last,O
,November,B-B.GENE
,",",O
,but,O
,progress,O
,has,O
,been,O
,slow,O
,.,O
Sentence: 136,The,O
,two,O
,sides,O
,have,O
,expressed,O
,hope,O
,at,O
,reaching,O
,a,O
,peace,O
,deal,O
,before,O
,U.S.,B-B.GENE
,President,B-B.GENE
,George,I-I.GENE
,Bush,I-I.GENE
,leaves,O
,office,O
,early,O
,next,O
,year,O
,.,O
Sentence: 137,But,O
,Qureia,B-B.GENE
,said,O
,Wednesday,B-B.GENE
,that,O
,reaching,O
,a,O
,peace,O
,agreement,O
,with,O
,Israel,B-B.GENE
,before,O
,Mr.,B-B.GENE
,Bush,I-I.GENE
,leaves,O
,office,O
,will,O
,take,O
,a,O
,"""",O
,miracle,O
,.,O
,"""",O
Sentence: 138,He,O
,told,O
,reporters,O
,in,O
,the,O
,West,B-B.GENE
,Bank,I-I.GENE
,that,O
,there,O
,is,O
,still,O
,room,O
,for,O
,progress,O
,in,O
,Israeli-Palestinian,O
,negotiations,O
,.,O
Sentence: 139,The,O
,Israeli,B-B.GENE
,military,O
,says,O
,Major,B-B.GENE
,General,I-I.GENE
,Udi,I-I.GENE
,Adam,I-I.GENE
,-,O
,the,O
,head,O
,of,O
,the,O
,army,O
,'s,O
,Northern,B-B.GENE
,Command,I-I.GENE
,-,O
,has,O
,announced,O
,his,O
,resignation,O
,.,O
Sentence: 140,A,O
,military,O
,statement,O
,Wednesday,B-B.GENE
,",",O
,said,O
,General,B-B.GENE
,Adam,I-I.GENE
,has,O
,asked,O
,to,O
,leave,O
,his,O
,post,O
,"""",O
,as,O
,soon,O
,as,O
,possible,O
,",",O
,"""",O
,and,O
,the,O
,chief,O
,of,O
,staff,O
,has,O
,accepted,O
,the,O
,request,O
,to,O
,begin,O
,the,O
,process,O
,of,O
,his,O
,replacement,O
,.,O
Sentence: 141,Adam,B-B.GENE
,was,O
,widely,O
,expected,O
,to,O
,leave,O
,the,O
,army,O
,after,O
,he,O
,was,O
,pushed,O
,aside,O
,near,O
,the,O
,end,O
,of,O
,the,O
,34-day,O
,war,O
,against,O
,Hezbollah,B-B.GENE
,guerrillas,O
,in,O
,Lebanon,B-B.GENE
,.,O
Sentence: 142,He,O
,was,O
,replaced,O
,by,O
,another,O
,general,O
,as,O
,"""",O
,coordinator,O
,of,O
,operations,O
,in,O
,Lebanon,B-B.GENE
,.,O
,"""",O
Sentence: 143,Israeli,B-B.GENE
,media,O
,say,O
,Adam,B-B.GENE
,had,O
,several,O
,disagreements,O
,with,O
,the,O
,army,O
,chief,O
,",",O
,Lieutenant,B-B.GENE
,General,I-I.GENE
,Dan,I-I.GENE
,Halutz,I-I.GENE
,",",O
,over,O
,the,O
,conduct,O
,of,O
,the,O
,war,O
,.,O
Sentence: 144,A,O
,Washington-based,O
,research,O
,institute,O
,says,O
,Pakistan,B-B.GENE
,is,O
,building,O
,a,O
,nuclear,O
,reactor,O
,that,O
,could,O
,produce,O
,enough,O
,plutonium,O
,for,O
,40,O
,to,O
,50,O
,nuclear,O
,weapons,O
,a,O
,year,O
,.,O
Sentence: 145,The,O
,Institute,B-B.GENE
,for,I-I.GENE
,Science,I-I.GENE
,and,I-I.GENE
,International,I-I.GENE
,Security,I-I.GENE
,reports,O
,that,O
,satellite,O
,photos,O
,show,O
,a,O
,possible,O
,construction,O
,site,O
,for,O
,a,O
,larger,O
,nuclear,O
,reactor,O
,near,O
,the,O
,small,O
,one,O
,in,O
,the,O
,Khushab,B-B.GENE
,district,O
,of,O
,Punjab,B-B.GENE
,province,O
,.,O
Sentence: 146,The,O
,report,O
,says,O
,such,O
,a,O
,reactor,O
,could,O
,produce,O
,over,O
,200,O
,kilograms,O
,of,O
,weapons-grade,O
,plutonium,O
,",",O
,good,O
,for,O
,40,O
,to,O
,50,O
,nuclear,O
,weapons,O
,a,O
,year,O
,.,O
Sentence: 147,According,O
,to,O
,some,O
,media,O
,reports,O
,",",O
,Pakistan,B-B.GENE
,is,O
,now,O
,capable,O
,of,O
,producing,O
,plutonium,O
,for,O
,just,O
,two,O
,warheads,O
,a,O
,year,O
,.,O
Sentence: 148,Pakistan,B-B.GENE
,'s,O
,Foreign,B-B.GENE
,Ministry,I-I.GENE
,spokeswoman,O
,Tasnim,B-B.GENE
,Aslam,I-I.GENE
,declined,O
,to,O
,say,O
,whether,O
,a,O
,new,O
,reactor,O
,is,O
,being,O
,constructed,O
,",",O
,but,O
,she,O
,said,O
,the,O
,presence,O
,of,O
,a,O
,nuclear,O
,weapons,O
,program,O
,and,O
,facilities,O
,at,O
,Khushab,B-B.GENE
,are,O
,well,O
,known,O
,.,O
Sentence: 149,The,O
,American,B-B.GENE
,Diabetes,I-I.GENE
,Association,I-I.GENE
,reports,O
,the,O
,disease,O
,is,O
,the,O
,leading,O
,cause,O
,of,O
,new,O
,cases,O
,of,O
,blindness,O
,among,O
,adults,O
,.,O
Sentence: 150,It,O
,is,O
,the,O
,leading,O
,cause,O
,of,O
,kidney,O
,failure,O
,.,O
Sentence: 151,The,O
,rate,O
,of,O
,amputation,O
,is,O
,10,O
,times,O
,higher,O
,among,O
,those,O
,who,O
,suffer,O
,from,O
,the,O
,disease,O
,.,O
Sentence: 152,Experts,O
,say,O
,those,O
,who,O
,learn,O
,how,O
,to,O
,manage,O
,the,O
,disease,O
,early,O
,",",O
,can,O
,live,O
,healthier,O
,and,O
,more,O
,normal,O
,lives,O
,.,O
Sentence: 153,VOA,B-B.GENE
,'s,O
,June,B-B.GENE
,Soh,I-I.GENE
,found,O
,camps,O
,that,O
,provide,O
,children,O
,with,O
,this,O
,chronic,O
,disease,O
,a,O
,positive,O
,approach,O
,to,O
,living,O
,with,O
,diabetes,O
,while,O
,letting,O
,them,O
,just,O
,be,O
,kids,O
,.,O
Sentence: 154,Amy,B-B.GENE
,Katz,I-I.GENE
,Narrates,O
,.,O
Sentence: 155,Cuba,B-B.GENE
,and,O
,Panama,B-B.GENE
,have,O
,said,O
,they,O
,will,O
,restore,O
,consular,O
,relations,O
,",",O
,months,O
,after,O
,Havana,B-B.GENE
,broke,O
,ties,O
,with,O
,Panama,B-B.GENE
,City,I-I.GENE
,for,O
,pardoning,O
,four,O
,men,O
,convicted,O
,in,O
,connection,O
,with,O
,an,O
,assassination,O
,attempt,O
,against,O
,Cuban,B-B.GENE
,President,B-B.GENE
,Fidel,I-I.GENE
,Castro,I-I.GENE
,.,O
Sentence: 156,The,O
,countries,O
,agreed,O
,to,O
,reopen,O
,their,O
,consulates,O
,",",O
,following,O
,a,O
,meeting,O
,Friday,B-B.GENE
,between,O
,Panamanian,B-B.GENE
,President,B-B.GENE
,Martin,I-I.GENE
,Torrijos,I-I.GENE
,and,O
,Cuban,B-B.GENE
,Vice,B-B.GENE
,President,I-I.GENE
,Carlos,I-I.GENE
,Lage,I-I.GENE
,.,O
Sentence: 157,The,O
,meeting,O
,took,O
,place,O
,on,O
,the,O
,sidelines,O
,of,O
,the,O
,Ibero-American,O
,Summit,O
,in,O
,San,B-B.GENE
,Jose,I-I.GENE
,",",O
,Costa,B-B.GENE
,Rica,I-I.GENE
,",",O
,where,O
,heads,O
,of,O
,state,O
,were,O
,meeting,O
,to,O
,discuss,O
,a,O
,candidate,O
,to,O
,head,O
,the,O
,Organization,B-B.GENE
,of,I-I.GENE
,American,I-I.GENE
,States,I-I.GENE
,and,O
,other,O
,regional,O
,issues,O
,.,O
Sentence: 158,Cuba,B-B.GENE
,severed,O
,ties,O
,with,O
,Panama,B-B.GENE
,in,O
,August,B-B.GENE
,",",O
,hours,O
,after,O
,Panamanian,B-B.GENE
,President,B-B.GENE
,Mireya,I-I.GENE
,Moscoso,I-I.GENE
,",",O
,in,O
,her,O
,final,O
,days,O
,in,O
,office,O
,",",O
,pardoned,O
,the,O
,men,O
,",",O
,preventing,O
,their,O
,extradition,O
,to,O
,Cuba,B-B.GENE
,.,O
Sentence: 159,They,O
,were,O
,convicted,O
,of,O
,plotting,O
,to,O
,kill,O
,Mr.,B-B.GENE
,Castro,I-I.GENE
,during,O
,the,O
,2000,B-B.GENE
,Ibero-American,O
,summit,O
,in,O
,Panama,B-B.GENE
,City,I-I.GENE
,.,O
Sentence: 160,The,O
,Israeli,B-B.GENE
,army,O
,has,O
,killed,O
,a,O
,Palestinian,B-B.GENE
,youth,O
,in,O
,the,O
,northern,O
,Gaza,B-B.GENE
,Strip,I-I.GENE
,and,O
,wounded,O
,at,O
,least,O
,three,O
,other,O
,people,O
,.,O
Sentence: 161,The,O
,army,O
,says,O
,it,O
,targeted,O
,a,O
,man,O
,who,O
,was,O
,collecting,O
,a,O
,rocket,O
,launcher,O
,from,O
,an,O
,area,O
,used,O
,to,O
,fire,O
,rockets,O
,at,O
,Israel,B-B.GENE
,recently,O
,.,O
Sentence: 162,Palestinian,B-B.GENE
,medical,O
,sources,O
,say,O
,the,O
,Israeli,B-B.GENE
,strike,O
,killed,O
,a,O
,teenager,O
,.,O
Sentence: 163,The,O
,Israeli,B-B.GENE
,military,O
,began,O
,an,O
,offensive,O
,in,O
,Gaza,B-B.GENE
,after,O
,militants,O
,kidnapped,O
